targetDate,timestamp,blockNumber,reserve,symbol,liquidityIndex,currentLiquidityRate,variableBorrowIndex,currentVariableBorrowRate,currentStableBorrowRate,totalAToken,totalStableDebt,totalVariableDebt,price,date
2024-01-01T00:00:00Z,1704067200,18908894,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0180859234631308,0.0175708783840463,1.0328689505465785,0.0268980809164918,0.0964258298807026,500854.04041475017,0.0,384921.80928937474,2280.05656,2024-01-01
2024-01-02T00:00:00Z,1704153600,18916001,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.018135128626352,0.0174696696833741,1.0329450536917557,0.0268205022306376,0.0963150031866252,502255.5008021985,0.0,384888.82129564136,2350.6,2024-01-02
2024-01-03T00:00:00Z,1704240000,18923123,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0181846152409235,0.0177741130181036,1.033021376892597,0.0270531928230645,0.0966474183186636,497842.94767534087,0.0,384820.6844812876,2358.45,2024-01-03
2024-01-04T00:00:00Z,1704326400,18930252,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0182349517008773,0.0176882522306688,1.033098005898489,0.0269877712628039,0.0965539589468627,494651.7733094107,0.0,381432.74554323737,2211.1778,2024-01-04
2024-01-05T00:00:00Z,1704412800,18937380,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.018282879696022,0.0168463390738551,1.0331732190099003,0.0263376685641314,0.095625240805902,508674.34534687607,0.0,382799.7038687683,2272.4358,2024-01-05
2024-01-06T00:00:00Z,1704499200,18944480,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0183234094265592,0.0134307093193369,1.0332421587557206,0.0235165730340714,0.0915951043343877,566568.0090100598,0.0,380678.6107027907,2267.6737,2024-01-06
2024-01-07T00:00:00Z,1704585600,18951538,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0183601198774572,0.0130169039983286,1.0333081075409358,0.0231514613931185,0.0910735162758836,572910.9836290594,0.0,378966.3708062133,2240.3177,2024-01-07
2024-01-08T00:00:00Z,1704672000,18958621,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0183954701781843,0.0122834446872625,1.0333727031272903,0.0224897509743278,0.0901282156776111,590727.265303148,0.0,379585.242364414,2221.53189113,2024-01-08
2024-01-09T00:00:00Z,1704758400,18965710,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0184300282422596,0.0120404143128029,1.0334364442706288,0.0222661574103233,0.0898087963004619,585966.0920828751,0.0,372784.6962458117,2332.86746,2024-01-09
2024-01-10T00:00:00Z,1704844800,18972837,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.01847131197056,0.0125216888020442,1.0335007016578777,0.0227068040611709,0.0904382915159584,576125.3427415856,0.0,373780.03307883214,2341.6452,2024-01-10
2024-01-11T00:00:00Z,1704931200,18979977,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0185069382836056,0.0123363450427511,1.03356505469593,0.022538126559658,0.0901973236566543,579430.0906129966,0.0,373133.7620341447,2584.99,2024-01-11
2024-01-12T00:00:00Z,1705017600,18987103,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0185414114992548,0.0121661363654092,1.0336287552331422,0.022382103480744,0.08997443354392,587766.0583479952,0.0,375883.6522855854,2620.6517,2024-01-12
2024-01-13T00:00:00Z,1705104000,18994253,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0185767912175199,0.0127662690050893,1.0336930388358037,0.0229274922355141,0.0907535603364487,574971.8506018192,0.0,376647.852817506,2526.12,2024-01-13
2024-01-14T00:00:00Z,1705190400,19001406,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0186114095694443,0.0124087547229983,1.0337567980518043,0.0226041749216415,0.0902916784594878,575355.4770391452,0.0,371586.5224690792,2576.10258808,2024-01-14
2024-01-15T00:00:00Z,1705276800,19008564,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.018648901647765,0.0128880958976527,1.0338218373212982,0.0230366295639803,0.0909094708056861,572616.600586608,0.0,376895.1461299913,2474.32565,2024-01-15
2024-01-16T00:00:00Z,1705363200,19015723,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.01868478530909,0.0131507966704154,1.033886768423232,0.0232702254460764,0.0912431792086806,571845.2177976281,0.0,380206.50410672824,2514.58056,2024-01-16
2024-01-17T00:00:00Z,1705449600,19022889,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0187210928597892,0.0128720663166769,1.033952122873261,0.0230222991922714,0.090888998846102,580479.6216455485,0.0,381837.6678754547,2589.05,2024-01-17
2024-01-18T00:00:00Z,1705536000,19030032,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0187576966679313,0.0131033816169355,1.0340182897433954,0.0232282372933498,0.0911831961333569,586479.2587741634,0.0,389237.3440993795,2528.08,2024-01-18
2024-01-19T00:00:00Z,1705622400,19037185,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0187934031941694,0.0126201017370302,1.0340833508238416,0.0227958603258434,0.0905655147512048,604324.0472583481,0.0,393616.80042712094,2467.20968324,2024-01-19
2024-01-20T00:00:00Z,1705708800,19044348,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0188310829165494,0.0133323788897848,1.034148332883969,0.0234303287904039,0.0914718982720057,589139.5842557251,0.0,394409.6441914258,2489.54933269,2024-01-20
2024-01-21T00:00:00Z,1705795200,19051514,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0188659320167703,0.0124539125891134,1.0342124883175736,0.0226452680583402,0.090350382940486,605890.9147231663,0.0,392035.1023692876,2467.92812,2024-01-21
2024-01-22T00:00:00Z,1705881600,19058586,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.018901265136795,0.0134692933457955,1.0342772875420643,0.0235503282630511,0.091643326090073,601744.0991115641,0.0,404915.70417036634,2452.79322594,2024-01-22
2024-01-23T00:00:00Z,1705968000,19065670,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,1.0189499403232525,0.0173753371463947,1.0343525785728667,0.0267479916810439,0.0962114166872056,576389.664725435,0.0,440522.32328041486,2308.60630749,2024-01-23
