timestamp,date,hour,liquidityIndex,variableBorrowIndex,liquidity_growth_factor,borrow_growth_factor,liquidity_apy_hourly,borrow_apy_hourly,liquidity_ccr_hourly,borrow_ccr_hourly,currentLiquidityRate,currentVariableBorrowRate,totalAToken,totalVariableDebt,utilization_rate,oracle_price_usd,source
2024-05-12 01:00:00+00:00,2024-05-12,1,1.000040575045836,1.0007907794420408,1.0000001367340052,1.000002438552142,0.0011985074406248852,0.02159148498096708,0.0011977898039203236,0.021361690718064655,0.0011312953475224,0.0202825078915746,130000.1430645949,13182.603929223545,0.10140453401403819,3021.26266335,aave_hourly_interpolated
2024-05-12 02:00:00+00:00,2024-05-12,2,1.0000407117853705,1.0007932199165883,1.0000001367339864,1.0000024385461954,0.0011985072750921866,0.02159143176434375,0.0011977896385857796,0.02136163862618106,0.0011312953475224,0.0202825078915746,130000.16003800214,13181.423483342864,0.101395440432455,3022.16868641,aave_hourly_interpolated
2024-05-12 03:00:00+00:00,2024-05-12,3,1.000040848524905,1.000795660391136,1.000000136733968,1.000002438540249,0.0011985071134545944,0.02159137854971016,0.0011977894771416794,0.02136158653624244,0.0011312953475224,0.0202825078915746,130000.17701140937,13180.243037462182,0.10138634685324642,3023.07470947,aave_hourly_interpolated
2024-05-12 04:00:00+00:00,2024-05-12,4,1.0000409852644396,1.0007981008656837,1.0000001367339493,1.0000024385343025,0.001198506949869449,0.02159132533309238,0.0011977893137523573,0.021361534444358853,0.0011312953475224,0.0202825078915746,130000.19398481661,13179.0625915815,0.10137725327641242,3023.98073253,aave_hourly_interpolated
2024-05-12 05:00:00+00:00,2024-05-12,5,1.000041122003974,1.0008005413402312,1.0000001367339302,1.000002438528356,0.001198506782389419,0.021591272116477267,0.0011977891464728131,0.02136148235247516,0.0011312953475224,0.0202825078915746,130000.21095822383,13177.882145700818,0.10136815970195304,3024.88675559,aave_hourly_interpolated
2024-05-12 06:00:00+00:00,2024-05-12,6,1.0000412587435086,1.000802981814779,1.0000001367339117,1.0000024385224098,0.001198506620751827,0.021591218903839193,0.0011977889850287127,0.021361430264481743,0.0011312953475224,0.0202825078915746,130000.22793163107,13176.701699820136,0.10135906612986822,3025.79277865,aave_hourly_interpolated
2024-05-12 07:00:00+00:00,2024-05-12,7,1.0000413954830432,1.0008054222893266,1.000000136733893,1.0000024385164632,0.0011985064571666815,0.02159116568722963,0.0011977888216393904,0.021361378172598058,0.0011312953475224,0.0202825078915746,130000.2449050383,13175.521253939454,0.10134997256015803,3026.69880171,aave_hourly_interpolated
2024-05-12 08:00:00+00:00,2024-05-12,8,1.0000415322225775,1.0008078627638741,1.0000001367338742,1.0000024385105168,0.0011985062916342049,0.021591112472609808,0.001197788656305068,0.021361326082659348,0.0011312953475224,0.0202825078915746,130000.26187844554,13174.340808058772,0.1013408789928224,3027.60482477,aave_hourly_interpolated
2024-05-12 09:00:00+00:00,2024-05-12,9,1.000041668962112,1.0008103032384217,1.0000001367338558,1.0000024385045705,0.0011985061299966127,0.021591059257992873,0.0011977884948609677,0.02136127399272075,0.0011312953475224,0.0202825078915746,130000.27885185277,13173.16036217809,0.10133178542786138,3028.51084783,aave_hourly_interpolated
2024-05-12 10:00:00+00:00,2024-05-12,10,1.0000418057016467,1.0008127437129692,1.000000136733837,1.0000024384986241,0.001198505964463914,0.021591006043378824,0.0011977883295264235,0.021361221902782262,0.0011312953475224,0.0202825078915746,130000.29582526001,13171.979916297409,0.10132269186527494,3029.41687089,aave_hourly_interpolated
2024-05-12 11:00:00+00:00,2024-05-12,11,1.000041942441181,1.000815184187517,1.000000136733818,1.0000024384926782,0.0011985057989314374,0.021590952832741594,0.001197788164192101,0.021361169816733833,0.0011312953475224,0.0202825078915746,130000.31279866723,13170.799470416727,0.1013135983050631,3030.32289395,aave_hourly_interpolated
2024-05-12 12:00:00+00:00,2024-05-12,12,1.0000420791807156,1.0008176246620646,1.0000001367337996,1.0000024384867316,0.0011985056372938452,0.02159089961614602,0.0011977880027480004,0.021361117724850272,0.0011312953475224,0.0202825078915746,130000.32977207446,13169.619024536045,0.10130450474722587,3031.2289170100003,aave_hourly_interpolated
2024-05-12 13:00:00+00:00,2024-05-12,13,1.0000422159202502,1.0008200651366121,1.000000136733781,1.0000024384807855,0.0011985054737086998,0.021590846403527264,0.0011977878393586781,0.02136106563685677,0.0011312953475224,0.0202825078915746,130000.3467454817,13168.438578655361,0.10129541119176318,3032.13494007,aave_hourly_interpolated
2024-05-12 14:00:00+00:00,2024-05-12,14,1.0000423526597846,1.00082250561116,1.000000136733762,1.0000024384748396,0.0011985053081762231,0.021590793192898472,0.0011977876740243555,0.021361013550808463,0.0011312953475224,0.0202825078915746,130000.36371888893,13167.25813277468,0.10128631763867511,3033.04096313,aave_hourly_interpolated
2024-05-12 15:00:00+00:00,2024-05-12,15,1.0000424893993192,1.0008249460857075,1.0000001367337434,1.0000024384688933,0.0011985051445910777,0.02159073997829819,0.001197787510635033,0.021360961460869885,0.0011312953475224,0.0202825078915746,130000.38069229617,13166.077686893997,0.10127722408796161,3033.94698619,aave_hourly_interpolated
2024-05-12 16:00:00+00:00,2024-05-12,16,1.0000426261388538,1.000827386560255,1.0000001367337248,1.0000024384629471,0.0011985049810059323,0.02159068676568765,0.0011977873472457106,0.021360909372876286,0.0011312953475224,0.0202825078915746,130000.39766570339,13164.897241013316,0.10126813053962272,3034.85300925,aave_hourly_interpolated
2024-05-12 17:00:00+00:00,2024-05-12,17,1.0000427628783881,1.0008298270348026,1.000000136733706,1.000002438457001,0.0011985048154734557,0.021590633553079996,0.001197787181911388,0.0213608572848828,0.0011312953475224,0.0202825078915746,130000.41463911063,13163.716795132634,0.10125903699365839,3035.75903231,aave_hourly_interpolated
2024-05-12 18:00:00+00:00,2024-05-12,18,1.0000428996179227,1.0008322675093502,1.0000001367336875,1.0000024384510549,0.0011985046538356414,0.02159058034047523,0.0011977870204670654,0.02136080519688942,0.0011312953475224,0.0202825078915746,130000.43161251786,13162.536349251952,0.10124994345006866,3036.66505537,aave_hourly_interpolated
2024-05-12 19:00:00+00:00,2024-05-12,19,1.0000430363574573,1.000834707983898,1.0000001367336688,1.0000024384451092,0.001198504490250718,0.02159052713184728,0.0011977868570779648,0.021360753112786107,0.0011312953475224,0.0202825078915746,130000.4485859251,13161.35590337127,0.1012408499088535,3037.57107843,aave_hourly_interpolated
2024-05-12 20:00:00+00:00,2024-05-12,20,1.0000431730969916,1.0008371484584455,1.0000001367336497,1.000002438439163,0.0011985043227706882,0.021590473919248065,0.0011977866897984202,0.021360701024792737,0.0011312953475224,0.0202825078915746,130000.46555933233,13160.175457490588,0.10123175637001294,3038.4771014899998,aave_hourly_interpolated
2024-05-12 21:00:00+00:00,2024-05-12,21,1.0000433098365262,1.000839588932993,1.0000001367336313,1.000002438433217,0.001198504161132874,0.021590420706651514,0.0011977865283540976,0.021360648936799266,0.0011312953475224,0.0202825078915746,130000.48253273957,13158.995011609906,0.10122266283354694,3039.38312455,aave_hourly_interpolated
2024-05-12 22:00:00+00:00,2024-05-12,22,1.0000434465760608,1.0008420294075409,1.0000001367336127,1.0000024384272712,0.0011985039975479506,0.02159036749803178,0.0011977863649649968,0.02136059685269585,0.0011312953475224,0.0202825078915746,130000.49950614679,13157.814565729224,0.10121356929945555,3040.28914761,aave_hourly_interpolated
2024-05-12 23:00:00+00:00,2024-05-12,23,1.0000435833155952,1.0008444698820884,1.0000001367335938,1.000002438421325,0.001198503832015252,0.02159031428544078,0.001197786199630452,0.021360544764702387,0.0011312953475224,0.0202825078915746,130000.51647955403,13156.634119848542,0.10120447576773871,3041.19517067,aave_hourly_interpolated
2024-05-13 00:00:00+00:00,2024-05-13,0,1.0000437200551298,1.000846910356636,1.0000001367335754,1.0000024384153792,0.0011985036703776597,0.021590261074839745,0.0011977860381863514,0.021360492678654117,0.0011264310092116,0.020238855601959,130000.53345296126,13155.45367396786,0.10119538223839646,3042.10119373,aave_hourly_interpolated
2024-05-13 01:00:00+00:00,2024-05-13,1,1.0000438094169917,1.0008488193228304,1.0000000893579553,1.0000019073508393,0.0007830821018981471,0.016848743026420365,0.0007827756530816105,0.016708377417639163,0.0011264310092116,0.020238855601959,130000.54503294974,13054.767237106296,0.10042086541866001,3042.9124896920835,aave_hourly_interpolated
2024-05-13 02:00:00+00:00,2024-05-13,2,1.0000438987788538,1.0008507282890249,1.0000000893579475,1.0000019073472013,0.0007830820337659805,0.016848710620840812,0.0007827755850027552,0.016708345549005514,0.0011264310092116,0.020238855601959,130000.55661293822,12954.080800244732,0.09964634873690599,3043.7237856541665,aave_hourly_interpolated
